,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
41,4,serve,in_rally,2-Serve,none,14 -- 16
41,4,serve,earned,Spike,them,14 -- 17
42,4,receive,errors,Serve,us,15 -- 17
43,5,serve,in_rally,1-Serve,none,15 -- 17
43,5,serve,errors,Spike,us,16 -- 17
44,5,serve,in_rally,3-Serve,none,16 -- 17
44,5,serve,errors,Dig,them,16 -- 18
45,5,receive,errors,Receive,them,16 -- 19
46,5,receive,in_rally,3-Pass,none,16 -- 19
46,5,receive,errors,Spike,them,16 -- 20
47,5,receive,in_rally,3-Pass,none,16 -- 20
47,5,receive,earned,Spike,us,17 -- 20
48,6,serve,in_rally,1-Serve,none,17 -- 20
49,6,serve,in_rally,Dig,none,17 -- 20
50,6,serve,in_rally,Hit Still In Play,none,17 -- 20
50,6,serve,earned,Spike,them,17 -- 21
51,6,receive,errors,Serve,us,18 -- 21
52,1,serve,in_rally,3-Serve,none,18 -- 21
52,1,serve,earned,Spike,them,18 -- 22
53,1,receive,errors,Receive,them,18 -- 23
54,1,receive,in_rally,3-Pass,none,18 -- 23
55,1,receive,in_rally,Hit Still In Play,none,18 -- 23
55,1,receive,errors,3rd Ball Return,us,19 -- 23
56,2,serve,in_rally,2-Serve,none,19 -- 23
56,2,serve,faults,Net,them,19 -- 24
57,2,receive,errors,Serve,us,20 -- 24
58,3,serve,errors,Serve,them,20 -- 25
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,1,serve,errors,Serve,them,0 -- 1
2,1,receive,in_rally,3-Pass,none,0 -- 1
2,1,receive,earned,Spike,us,1 -- 1
3,2,serve,in_rally,2-Serve,none,1 -- 1
3,2,serve,earned,Spike,them,1 -- 2
4,2,receive,errors,Receive,them,1 -- 3
5,2,receive,errors,Receive,them,1 -- 4
6,2,receive,in_rally,3-Pass,none,1 -- 4
7,2,receive,in_rally,Hit Still In Play,none,1 -- 4
8,2,receive,in_rally,3-FB Pass,none,1 -- 4
9,2,receive,in_rally,Hit Still In Play,none,1 -- 4
10,2,receive,in_rally,Dig,none,1 -- 4
11,2,receive,in_rally,Hit Still In Play,none,1 -- 4
12,2,receive,in_rally,Dig,none,1 -- 4
13,2,receive,in_rally,Hit Still In Play,none,1 -- 4
13,2,receive,errors,Spike,us,2 -- 4
14,3,serve,in_rally,3-Serve,none,2 -- 4
14,3,serve,errors,3rd Ball Return,us,3 -- 4
15,3,serve,errors,Serve,them,3 -- 5
16,3,receive,in_rally,3-Pass,none,3 -- 5
16,3,receive,errors,Spike,them,3 -- 6
17,3,receive,in_rally,2-Pass,none,3 -- 6
17,3,receive,earned,Spike,us,4 -- 6
18,4,serve,in_rally,3-Serve,none,4 -- 6
19,4,serve,in_rally,Dig,none,4 -- 6
19,4,serve,errors,Spike,them,4 -- 7
20,4,receive,in_rally,3-Pass,none,4 -- 7
20,4,receive,errors,Set,them,4 -- 8
21,4,receive,errors,Receive,them,4 -- 9
22,4,receive,in_rally,1-Pass,none,4 -- 9
22,4,receive,earned,Spike,us,5 -- 9
23,5,serve,in_rally,3-Serve,none,5 -- 9
24,5,serve,in_rally,Dig,none,5 -- 9
24,5,serve,earned,Tip,us,6 -- 9
25,5,serve,in_rally,2-Serve,none,6 -- 9
25,5,serve,errors,Dig,them,6 -- 10
26,5,receive,errors,Receive,them,6 -- 11
27,5,receive,in_rally,3-Pass,none,6 -- 11
27,5,receive,earned,Spike,us,7 -- 11
28,6,serve,errors,Serve,them,7 -- 12
29,6,receive,errors,Receive,them,7 -- 13
30,6,receive,in_rally,1-Pass,none,7 -- 13
31,6,receive,in_rally,Hit Still In Play,none,7 -- 13
32,6,receive,in_rally,Dig,none,7 -- 13
32,6,receive,earned,Spike,us,8 -- 13
33,1,serve,in_rally,3-Serve,none,8 -- 13
33,1,serve,errors,Dig,them,8 -- 14
34,1,receive,in_rally,1-Pass,none,8 -- 14
34,1,receive,errors,Dig,them,8 -- 15
35,1,receive,in_rally,1-Pass,none,8 -- 15
36,1,receive,in_rally,Hit Still In Play,none,8 -- 15
37,1,receive,in_rally,2-FB Pass,none,8 -- 15
38,1,receive,in_rally,Hit Still In Play,none,8 -- 15
39,1,receive,in_rally,3-FB Pass,none,8 -- 15
40,1,receive,in_rally,Hit Still In Play,none,8 -- 15
41,1,receive,in_rally,Dig,none,8 -- 15
42,1,receive,in_rally,Hit Still In Play,none,8 -- 15
42,1,receive,errors,Dig,them,8 -- 16
undefined,1,receive,timeout,us 1,undefined,undefined
42,1,receive,errors,Receive,them,8 -- 17
43,1,receive,errors,Receive,them,8 -- 18
44,1,receive,errors,Serve,us,9 -- 18
45,2,serve,in_rally,1-Serve,none,9 -- 18
45,2,serve,errors,Dig,them,9 -- 19
46,2,receive,in_rally,2-Pass,none,9 -- 19
47,2,receive,in_rally,Hit Still In Play,none,9 -- 19
47,2,receive,errors,Spike,us,10 -- 19
48,3,serve,in_rally,1-Serve,none,10 -- 19
48,3,serve,earned,Spike,them,10 -- 20
49,3,receive,in_rally,3-Pass,none,10 -- 20
49,3,receive,errors,Spike,them,10 -- 21
50,3,receive,in_rally,1-Pass,none,10 -- 21
50,3,receive,earned,Spike,us,11 -- 21
51,4,serve,in_rally,1-Serve,none,11 -- 21
52,4,serve,in_rally,3-FB Pass,none,11 -- 21
53,4,serve,in_rally,Hit Still In Play,none,11 -- 21
53,4,serve,earned,Spike,them,11 -- 22
54,4,receive,in_rally,1-Pass,none,11 -- 22
54,4,receive,earned,Spike,us,12 -- 22
55,5,serve,in_rally,1-Serve,none,12 -- 22
55,5,serve,earned,Spike,them,12 -- 23
56,5,receive,earned,Ace,them,12 -- 24
57,5,receive,errors,Serve,us,13 -- 24
58,6,serve,in_rally,1-Serve,none,13 -- 24
58,6,serve,errors,Dig,them,13 -- 25
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,1,serve,in_rally,2-Serve,none,0 -- 0
2,1,serve,in_rally,Dig,none,0 -- 0
3,1,serve,in_rally,Hit Still In Play,none,0 -- 0
4,1,serve,in_rally,Dig,none,0 -- 0
5,1,serve,in_rally,Hit Still In Play,none,0 -- 0
5,1,serve,earned,Spike,them,0 -- 1
6,1,receive,in_rally,2-Pass,none,0 -- 1
7,1,receive,in_rally,Hit Still In Play,none,0 -- 1
8,1,receive,in_rally,Dig,none,0 -- 1
8,1,receive,errors,Spike,them,0 -- 2
9,1,receive,in_rally,3-Pass,none,0 -- 2
9,1,receive,earned,Spike,us,1 -- 2
10,2,serve,in_rally,2-Serve,none,1 -- 2
10,2,serve,errors,Dig,them,1 -- 3
11,2,receive,in_rally,1-Pass,none,1 -- 3
11,2,receive,errors,3rd Ball Return,them,1 -- 4
12,2,receive,in_rally,3-Pass,none,1 -- 4
12,2,receive,earned,Tip,us,2 -- 4
13,3,serve,in_rally,2-Serve,none,2 -- 4
13,3,serve,earned,Spike,them,2 -- 5
14,3,receive,in_rally,3-Pass,none,2 -- 5
15,3,receive,in_rally,Hit Still In Play,none,2 -- 5
16,3,receive,in_rally,Hit Still In Play,none,2 -- 5
17,3,receive,in_rally,Dig,none,2 -- 5
18,3,receive,in_rally,Hit Still In Play,none,2 -- 5
19,3,receive,in_rally,Blocks Still In Play,none,2 -- 5
20,3,receive,in_rally,Dig,none,2 -- 5
20,3,receive,errors,Spike,them,2 -- 6
21,3,receive,in_rally,2-Pass,none,2 -- 6
21,3,receive,earned,Spike,us,3 -- 6
22,4,serve,in_rally,1-Serve,none,3 -- 6
22,4,serve,earned,Block,us,4 -- 6
23,4,serve,in_rally,3-Serve,none,4 -- 6
23,4,serve,errors,Spike,us,5 -- 6
24,4,serve,in_rally,1-Serve,none,5 -- 6
25,4,serve,in_rally,Dig,none,5 -- 6
26,4,serve,in_rally,Hit Still In Play,none,5 -- 6
26,4,serve,errors,Dig,them,5 -- 7
27,4,receive,in_rally,3-Pass,none,5 -- 7
27,4,receive,earned,Spike,us,6 -- 7
28,5,serve,in_rally,3-Serve,none,6 -- 7
29,5,serve,in_rally,Dig,none,6 -- 7
30,5,serve,in_rally,Hit Still In Play,none,6 -- 7
30,5,serve,earned,Spike,us,7 -- 7
31,5,serve,errors,Serve,them,7 -- 8
32,5,receive,in_rally,1-Pass,none,7 -- 8
33,5,receive,in_rally,Hit Still In Play,none,7 -- 8
33,5,receive,earned,Block,us,8 -- 8
34,6,serve,earned,Ace,us,9 -- 8
35,6,serve,in_rally,2-Serve,none,9 -- 8
36,6,serve,in_rally,Dig,none,9 -- 8
36,6,serve,earned,Spike,us,10 -- 8
37,6,serve,earned,Ace,us,11 -- 8
38,6,serve,in_rally,1-Serve,none,11 -- 8
38,6,serve,errors,Spike,us,12 -- 8
39,6,serve,in_rally,2-Serve,none,12 -- 8
39,6,serve,errors,Spike,us,13 -- 8
undefined,6,serve,timeout,them 1,undefined,undefined
40,6,serve,in_rally,3-Serve,none,13 -- 8
41,6,serve,in_rally,Dig,none,13 -- 8
42,6,serve,in_rally,Blocks Still In Play,none,13 -- 8
43,6,serve,in_rally,Dig,none,13 -- 8
44,6,serve,in_rally,Hit Still In Play,none,13 -- 8
45,6,serve,in_rally,2-FB Pass,none,13 -- 8
45,6,serve,earned,Tip,us,14 -- 8
46,6,serve,in_rally,2-Serve,none,14 -- 8
46,6,serve,earned,Spike,them,14 -- 9
47,6,receive,in_rally,3-Pass,none,14 -- 9
47,6,receive,earned,Spike,us,15 -- 9
48,1,serve,earned,Ace,us,16 -- 9
49,1,serve,in_rally,3-Serve,none,16 -- 9
49,1,serve,earned,Spike,them,16 -- 10
50,1,receive,in_rally,1-Pass,none,16 -- 10
51,1,receive,in_rally,Hit Still In Play,none,16 -- 10
52,1,receive,in_rally,Dig,none,16 -- 10
53,1,receive,in_rally,Hit Still In Play,none,16 -- 10
53,1,receive,errors,Dig,them,16 -- 11
54,1,receive,in_rally,3-Pass,none,16 -- 11
54,1,receive,earned,Spike,us,17 -- 11
55,2,serve,earned,Ace,us,18 -- 11
56,2,serve,in_rally,3-Serve,none,18 -- 11
57,2,serve,in_rally,Dig,none,18 -- 11
57,2,serve,earned,Spike,us,19 -- 11
58,2,serve,in_rally,1-Serve,none,19 -- 11
59,2,serve,in_rally,Dig,none,19 -- 11
60,2,serve,in_rally,Hit Still In Play,none,19 -- 11
61,2,serve,in_rally,Dig,none,19 -- 11
62,2,serve,in_rally,Hit Still In Play,none,19 -- 11
62,2,serve,errors,Dig,them,19 -- 12
63,2,receive,in_rally,1-Pass,none,19 -- 12
63,2,receive,earned,Spike,them,19 -- 13
64,2,receive,errors,Serve,us,20 -- 13
65,3,serve,in_rally,1-Serve,none,20 -- 13
65,3,serve,errors,Spike,us,21 -- 13
66,3,serve,in_rally,2-Serve,none,21 -- 13
67,3,serve,in_rally,Dig,none,21 -- 13
67,3,serve,errors,Spike,them,21 -- 14
68,3,receive,errors,Serve,us,22 -- 14
69,4,serve,in_rally,3-Serve,none,22 -- 14
70,4,serve,in_rally,Dig,none,22 -- 14
70,4,serve,errors,Tip,us,23 -- 14
71,4,serve,in_rally,2-Serve,none,23 -- 14
71,4,serve,earned,Block,us,24 -- 14
72,4,serve,errors,Serve,them,24 -- 15
73,4,receive,in_rally,1-Pass,none,24 -- 15
74,4,receive,in_rally,Hit Still In Play,none,24 -- 15
74,4,receive,earned,Spike,them,24 -- 16
75,4,receive,in_rally,1-Pass,none,24 -- 16
76,4,receive,in_rally,Hit Still In Play,none,24 -- 16
77,4,receive,in_rally,Dig,none,24 -- 16
77,4,receive,earned,Tip,us,25 -- 16
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,6,receive,in_rally,3-Pass,none,0 -- 0
2,6,receive,in_rally,Hit Still In Play,none,0 -- 0
2,6,receive,earned,Spike,them,0 -- 1
3,6,receive,in_rally,3-Pass,none,0 -- 1
4,6,receive,in_rally,Hit Still In Play,none,0 -- 1
5,6,receive,in_rally,Dig,none,0 -- 1
5,6,receive,errors,Spike,them,0 -- 2
6,6,receive,errors,Receive,them,0 -- 3
7,6,receive,in_rally,2-Pass,none,0 -- 3
8,6,receive,in_rally,Hit Still In Play,none,0 -- 3
8,6,receive,errors,Spike,us,1 -- 3
9,1,serve,in_rally,2-Serve,none,1 -- 3
9,1,serve,errors,Spike,us,2 -- 3
10,1,serve,in_rally,3-Serve,none,2 -- 3
10,1,serve,errors,Spike,us,3 -- 3
11,1,serve,in_rally,1-Serve,none,3 -- 3
12,1,serve,in_rally,Dig,none,3 -- 3
13,1,serve,in_rally,Dig,none,3 -- 3
13,1,serve,errors,3rd Ball Return,them,3 -- 4
14,1,receive,in_rally,2-Pass,none,3 -- 4
14,1,receive,errors,Spike,them,3 -- 5
15,1,receive,in_rally,1-Pass,none,3 -- 5
15,1,receive,earned,Spike,them,3 -- 6
16,1,receive,in_rally,2-Pass,none,3 -- 6
16,1,receive,earned,Tip,us,4 -- 6
17,2,serve,in_rally,1-Serve,none,4 -- 6
17,2,serve,errors,Spike,us,5 -- 6
18,2,serve,in_rally,2-Serve,none,5 -- 6
18,2,serve,errors,Dig,them,5 -- 7
19,2,receive,in_rally,3-Pass,none,5 -- 7
20,2,receive,in_rally,Hit Still In Play,none,5 -- 7
20,2,receive,earned,Spike,them,5 -- 8
21,2,receive,in_rally,3-Pass,none,5 -- 8
21,2,receive,errors,Spike,them,5 -- 9
22,2,receive,in_rally,3-Pass,none,5 -- 9
22,2,receive,earned,Tip,us,6 -- 9
23,3,serve,in_rally,2-Serve,none,6 -- 9
23,3,serve,earned,Spike,them,6 -- 10
24,3,receive,in_rally,1-Pass,none,6 -- 10
24,3,receive,errors,Spike,us,7 -- 10
25,4,serve,in_rally,1-Serve,none,7 -- 10
25,4,serve,errors,Dig,them,7 -- 11
26,4,receive,in_rally,2-Pass,none,7 -- 11
26,4,receive,errors,Tip,them,7 -- 12
27,4,receive,errors,Serve,us,8 -- 12
28,5,serve,earned,Ace,us,9 -- 12
29,5,serve,in_rally,2-Serve,none,9 -- 12
29,5,serve,earned,Block,us,10 -- 12
30,5,serve,in_rally,3-Serve,none,10 -- 12
30,5,serve,errors,Spike,us,11 -- 12
31,5,serve,in_rally,2-Serve,none,11 -- 12
31,5,serve,earned,Spike,them,11 -- 13
32,5,receive,in_rally,2-Pass,none,11 -- 13
32,5,receive,earned,Spike,us,12 -- 13
33,6,serve,in_rally,1-Serve,none,12 -- 13
34,6,serve,in_rally,Dig,none,12 -- 13
34,6,serve,earned,Dump,us,13 -- 13
35,6,serve,errors,Serve,them,13 -- 14
36,6,receive,in_rally,3-Pass,none,13 -- 14
37,6,receive,in_rally,Hit Still In Play,none,13 -- 14
38,6,receive,in_rally,Dig,none,13 -- 14
39,6,receive,in_rally,Hit Still In Play,none,13 -- 14
40,6,receive,in_rally,Dig,none,13 -- 14
41,6,receive,in_rally,Hit Still In Play,none,13 -- 14
42,6,receive,in_rally,Dig,none,13 -- 14
42,6,receive,errors,Dig,them,13 -- 15
43,6,receive,in_rally,3-Pass,none,13 -- 15
44,6,receive,in_rally,Hit Still In Play,none,13 -- 15
45,6,receive,in_rally,Dig,none,13 -- 15
45,6,receive,errors,Spike,them,13 -- 16
46,6,receive,in_rally,1-Pass,none,13 -- 16
46,6,receive,earned,Spike,us,14 -- 16
47,1,serve,in_rally,2-Serve,none,14 -- 16
47,1,serve,earned,Spike,them,14 -- 17
48,1,receive,in_rally,1-Pass,none,14 -- 17
48,1,receive,earned,Spike,us,15 -- 17
49,2,serve,in_rally,1-Serve,none,15 -- 17
49,2,serve,earned,Spike,them,15 -- 18
50,2,receive,in_rally,3-Pass,none,15 -- 18
50,2,receive,earned,Spike,us,16 -- 18
51,3,serve,in_rally,3-Serve,none,16 -- 18
52,3,serve,in_rally,Dig,none,16 -- 18
52,3,serve,earned,Spike,us,17 -- 18
53,3,serve,in_rally,1-Serve,none,17 -- 18
53,3,serve,errors,Dig,them,17 -- 19
54,3,receive,in_rally,2-Pass,none,17 -- 19
55,3,receive,in_rally,Hit Still In Play,none,17 -- 19
55,3,receive,earned,Spike,them,17 -- 20
56,3,receive,in_rally,3-Pass,none,17 -- 20
57,3,receive,in_rally,Hit Still In Play,none,17 -- 20
58,3,receive,in_rally,3-FB Pass,none,17 -- 20
58,3,receive,earned,Tip,us,18 -- 20
59,4,serve,in_rally,2-Serve,none,18 -- 20
60,4,serve,in_rally,Dig,none,18 -- 20
61,4,serve,in_rally,Hit Still In Play,none,18 -- 20
61,4,serve,errors,Spike,us,19 -- 20
62,4,serve,in_rally,1-Serve,none,19 -- 20
63,4,serve,in_rally,Blocks Still In Play,none,19 -- 20
64,4,serve,in_rally,Dig,none,19 -- 20
65,4,serve,in_rally,Hit Still In Play,none,19 -- 20
66,4,serve,in_rally,Dig,none,19 -- 20
66,4,serve,earned,Block,us,20 -- 20
67,4,serve,in_rally,3-Serve,none,20 -- 20
67,4,serve,errors,Tip,us,21 -- 20
undefined,4,serve,timeout,them 1,undefined,undefined
67,4,serve,earned,Ace,us,22 -- 20
68,4,serve,earned,Ace,us,23 -- 20
69,4,serve,in_rally,1-Serve,none,23 -- 20
69,4,serve,errors,Dig,them,23 -- 21
70,4,receive,in_rally,3-Pass,none,23 -- 21
71,4,receive,in_rally,Hit Still In Play,none,23 -- 21
72,4,receive,in_rally,Blocks Still In Play,none,23 -- 21
72,4,receive,earned,Spike,them,23 -- 22
73,4,receive,in_rally,1-Pass,none,23 -- 22
74,4,receive,in_rally,Hit Still In Play,none,23 -- 22
74,4,receive,errors,Dig,them,23 -- 23
undefined,4,receive,timeout,us 1,undefined,undefined
74,4,receive,errors,Serve,us,24 -- 23
75,5,serve,earned,Ace,us,25 -- 23
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,1,serve,in_rally,2-Serve,none,0 -- 0
1,1,serve,earned,Spike,them,0 -- 1
2,1,receive,in_rally,3-Pass,none,0 -- 1
2,1,receive,errors,Spike,them,0 -- 2
3,1,receive,in_rally,1-Pass,none,0 -- 2
3,1,receive,earned,Spike,us,1 -- 2
4,2,serve,errors,Serve,them,1 -- 3
5,2,receive,in_rally,2-Pass,none,1 -- 3
5,2,receive,errors,Spike,them,1 -- 4
6,2,receive,errors,Receive,them,1 -- 5
7,2,receive,in_rally,3-Pass,none,1 -- 5
8,2,receive,in_rally,Hit Still In Play,none,1 -- 5
9,2,receive,in_rally,Dig,none,1 -- 5
9,2,receive,earned,Spike,us,2 -- 5
10,3,serve,in_rally,3-Serve,none,2 -- 5
11,3,serve,in_rally,3-FB Pass,none,2 -- 5
11,3,serve,earned,Tip,us,3 -- 5
12,3,serve,earned,Ace,us,4 -- 5
13,3,serve,in_rally,1-Serve,none,4 -- 5
14,3,serve,in_rally,Dig,none,4 -- 5
14,3,serve,earned,Spike,them,4 -- 6
15,3,receive,in_rally,1-Pass,none,4 -- 6
15,3,receive,earned,Spike,us,5 -- 6
16,4,serve,in_rally,2-Serve,none,5 -- 6
16,4,serve,errors,Dig,them,5 -- 7
17,4,receive,in_rally,3-Pass,none,5 -- 7
17,4,receive,earned,Spike,us,6 -- 7
18,5,serve,in_rally,3-Serve,none,6 -- 7
18,5,serve,errors,Spike,us,7 -- 7
19,5,serve,in_rally,3-Serve,none,7 -- 7
19,5,serve,earned,Spike,us,8 -- 7
20,5,serve,earned,Ace,us,9 -- 7
21,5,serve,in_rally,3-Serve,none,9 -- 7
22,5,serve,in_rally,Blocks Still In Play,none,9 -- 7
23,5,serve,in_rally,Dig,none,9 -- 7
23,5,serve,earned,Tip,us,10 -- 7
24,5,serve,in_rally,3-Serve,none,10 -- 7
25,5,serve,in_rally,Blocks Still In Play,none,10 -- 7
25,5,serve,errors,3rd Ball Return,them,10 -- 8
26,5,receive,in_rally,3-Pass,none,10 -- 8
26,5,receive,errors,Spike,them,10 -- 9
27,5,receive,in_rally,2-Pass,none,10 -- 9
28,5,receive,in_rally,Hit Still In Play,none,10 -- 9
28,5,receive,earned,Block,us,11 -- 9
29,6,serve,errors,Serve,them,11 -- 10
30,6,receive,in_rally,2-Pass,none,11 -- 10
30,6,receive,earned,Spike,us,12 -- 10
31,1,serve,in_rally,3-Serve,none,12 -- 10
32,1,serve,in_rally,Dig,none,12 -- 10
33,1,serve,in_rally,Dig,none,12 -- 10
34,1,serve,in_rally,Hit Still In Play,none,12 -- 10
35,1,serve,in_rally,Dig,none,12 -- 10
36,1,serve,in_rally,Hit Still In Play,none,12 -- 10
37,1,serve,in_rally,Blocks Still In Play,none,12 -- 10
37,1,serve,errors,Spike,us,13 -- 10
38,1,serve,in_rally,1-Serve,none,13 -- 10
38,1,serve,errors,Dig,them,13 -- 11
39,1,receive,errors,Receive,them,13 -- 12
40,1,receive,in_rally,3-Pass,none,13 -- 12
40,1,receive,errors,Spike,them,13 -- 13
41,1,receive,in_rally,2-Pass,none,13 -- 13
42,1,receive,in_rally,Hit Still In Play,none,13 -- 13
42,1,receive,earned,Spike,them,13 -- 14
43,1,receive,in_rally,2-Pass,none,13 -- 14
44,1,receive,in_rally,Hit Still In Play,none,13 -- 14
44,1,receive,earned,Tip,them,13 -- 15
45,1,receive,errors,Receive,them,13 -- 16
46,1,receive,in_rally,2-Pass,none,13 -- 16
47,1,receive,in_rally,Hit Still In Play,none,13 -- 16
48,1,receive,in_rally,2-FB Pass,none,13 -- 16
48,1,receive,earned,Spike,us,14 -- 16
49,2,serve,in_rally,1-Serve,none,14 -- 16
50,2,serve,in_rally,Blocks Still In Play,none,14 -- 16
50,2,serve,errors,Whose Ball?,them,14 -- 17
51,2,receive,errors,Spike,them,14 -- 18
52,2,receive,in_rally,3-Pass,none,14 -- 18
52,2,receive,earned,Spike,us,15 -- 18
53,3,serve,earned,Block,us,16 -- 18
54,3,serve,in_rally,3-Serve,none,16 -- 18
54,3,serve,earned,Spike,us,17 -- 18
55,3,serve,in_rally,3-Serve,none,17 -- 18
55,3,serve,earned,Spike,them,17 -- 19
56,3,receive,in_rally,3-Pass,none,17 -- 19
56,3,receive,earned,Spike,us,18 -- 19
57,4,serve,in_rally,2-Serve,none,18 -- 19
57,4,serve,earned,Spike,them,18 -- 20
58,4,receive,in_rally,2-Pass,none,18 -- 20
58,4,receive,earned,Tip,us,19 -- 20
59,5,serve,in_rally,3-Serve,none,19 -- 20
60,5,serve,in_rally,Blocks Still In Play,none,19 -- 20
61,5,serve,in_rally,3-FB Pass,none,19 -- 20
62,5,serve,in_rally,Hit Still In Play,none,19 -- 20
62,5,serve,errors,Dig,them,19 -- 21
63,5,receive,in_rally,2-Pass,none,19 -- 21
63,5,receive,earned,Spike,us,20 -- 21
64,6,serve,in_rally,1-Serve,none,20 -- 21
64,6,serve,errors,Dig,them,20 -- 22
65,6,receive,in_rally,3-Pass,none,20 -- 22
65,6,receive,earned,Spike,us,21 -- 22
66,1,serve,in_rally,3-Serve,none,21 -- 22
67,1,serve,in_rally,Dig,none,21 -- 22
67,1,serve,errors,Spike,them,21 -- 23
68,1,receive,in_rally,1-Pass,none,21 -- 23
68,1,receive,errors,Tip,them,21 -- 24
69,1,receive,in_rally,2-Pass,none,21 -- 24
70,1,receive,in_rally,Hit Still In Play,none,21 -- 24
70,1,receive,errors,Spike,us,22 -- 24
71,2,serve,in_rally,2-Serve,none,22 -- 24
71,2,serve,earned,Spike,them,22 -- 25
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,6,receive,errors,Serve,us,1 -- 0
2,1,serve,in_rally,3-Serve,none,1 -- 0
3,1,serve,in_rally,Dig,none,1 -- 0
3,1,serve,earned,Spike,us,2 -- 0
4,1,serve,in_rally,2-Serve,none,2 -- 0
5,1,serve,in_rally,Dig,none,2 -- 0
5,1,serve,earned,Tip,us,3 -- 0
6,1,serve,in_rally,3-Serve,none,3 -- 0
6,1,serve,earned,Spike,them,3 -- 1
7,1,receive,errors,Receive,them,3 -- 2
8,1,receive,in_rally,1-Pass,none,3 -- 2
9,1,receive,in_rally,Hit Still In Play,none,3 -- 2
9,1,receive,errors,Spike,us,4 -- 2
10,2,serve,in_rally,3-Serve,none,4 -- 2
11,2,serve,in_rally,Dig,none,4 -- 2
12,2,serve,in_rally,Dig,none,4 -- 2
13,2,serve,in_rally,Dig,none,4 -- 2
13,2,serve,errors,Spike,them,4 -- 3
14,2,receive,in_rally,2-Pass,none,4 -- 3
15,2,receive,in_rally,Hit Still In Play,none,4 -- 3
15,2,receive,earned,Tip,them,4 -- 4
16,2,receive,in_rally,1-Pass,none,4 -- 4
17,2,receive,in_rally,Hit Still In Play,none,4 -- 4
17,2,receive,earned,Spike,them,4 -- 5
18,2,receive,errors,Serve,us,5 -- 5
19,3,serve,in_rally,1-Serve,none,5 -- 5
19,3,serve,earned,Block,us,6 -- 5
20,3,serve,errors,Serve,them,6 -- 6
21,3,receive,in_rally,2-Pass,none,6 -- 6
22,3,receive,in_rally,Hit Still In Play,none,6 -- 6
22,3,receive,earned,Tip,them,6 -- 7
23,3,receive,in_rally,2-Pass,none,6 -- 7
23,3,receive,errors,Spike,them,6 -- 8
24,3,receive,in_rally,2-Pass,none,6 -- 8
25,3,receive,in_rally,Hit Still In Play,none,6 -- 8
25,3,receive,earned,Block,us,7 -- 8
26,4,serve,errors,Serve,them,7 -- 9
27,4,receive,in_rally,1-Pass,none,7 -- 9
28,4,receive,in_rally,Hit Still In Play,none,7 -- 9
28,4,receive,earned,Tip,them,7 -- 10
29,4,receive,errors,Serve,us,8 -- 10
30,5,serve,in_rally,1-Serve,none,8 -- 10
30,5,serve,errors,Spike,us,9 -- 10
31,5,serve,in_rally,2-Serve,none,9 -- 10
32,5,serve,in_rally,Dig,none,9 -- 10
32,5,serve,earned,Spike,us,10 -- 10
33,5,serve,in_rally,3-Serve,none,10 -- 10
34,5,serve,in_rally,Blocks Still In Play,none,10 -- 10
34,5,serve,errors,Dig,us,11 -- 10
35,5,serve,in_rally,3-Serve,none,11 -- 10
36,5,serve,in_rally,Dig,none,11 -- 10
37,5,serve,in_rally,Dig,none,11 -- 10
38,5,serve,in_rally,Dig,none,11 -- 10
39,5,serve,in_rally,Dig,none,11 -- 10
39,5,serve,errors,Spike,them,11 -- 11
40,5,receive,errors,Serve,us,12 -- 11
41,6,serve,in_rally,2-Serve,none,12 -- 11
41,6,serve,errors,Dig,them,12 -- 12
42,6,receive,in_rally,3-Pass,none,12 -- 12
42,6,receive,earned,Spike,us,13 -- 12
43,1,serve,earned,Ace,us,14 -- 12
44,1,serve,in_rally,1-Serve,none,14 -- 12
45,1,serve,in_rally,Dig,none,14 -- 12
45,1,serve,earned,Tip,them,14 -- 13
46,1,receive,in_rally,1-Pass,none,14 -- 13
47,1,receive,in_rally,Hit Still In Play,none,14 -- 13
47,1,receive,errors,Spike,us,15 -- 13
48,2,serve,in_rally,2-Serve,none,15 -- 13
48,2,serve,earned,Spike,them,15 -- 14
49,2,receive,in_rally,2-Pass,none,15 -- 14
49,2,receive,errors,Spike,them,15 -- 15
50,2,receive,in_rally,3-Pass,none,15 -- 15
