,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
26,5,serve,errors,Spike,us,10 -- 7
27,5,serve,earned,Ace,us,11 -- 7
28,5,serve,in_rally,1-Serve,none,11 -- 7
28,5,serve,errors,Spike,us,12 -- 7
29,5,serve,in_rally,2-Serve,none,12 -- 7
30,5,serve,in_rally,Dig,none,12 -- 7
30,5,serve,earned,Spike,us,13 -- 7
undefined,5,serve,timeout,them 1,undefined,undefined
30,5,serve,errors,Serve,them,13 -- 8
31,5,receive,in_rally,2-Pass,none,13 -- 8
31,5,receive,earned,Spike,us,14 -- 8
32,6,serve,in_rally,1-Serve,none,14 -- 8
32,6,serve,earned,Spike,them,14 -- 9
33,6,receive,in_rally,3-Pass,none,14 -- 9
33,6,receive,errors,Spike,them,14 -- 10
34,6,receive,errors,Receive,them,14 -- 11
35,6,receive,in_rally,3-Pass,none,14 -- 11
36,6,receive,in_rally,Hit Still In Play,none,14 -- 11
37,6,receive,in_rally,Dig,none,14 -- 11
38,6,receive,in_rally,Hit Still In Play,none,14 -- 11
39,6,receive,in_rally,3-FB Pass,none,14 -- 11
39,6,receive,earned,Spike,us,15 -- 11
40,1,serve,in_rally,2-Serve,none,15 -- 11
40,1,serve,earned,Spike,them,15 -- 12
41,1,receive,in_rally,2-Pass,none,15 -- 12
42,1,receive,in_rally,Hit Still In Play,none,15 -- 12
43,1,receive,in_rally,Dig,none,15 -- 12
43,1,receive,earned,Block,us,16 -- 12
44,2,serve,in_rally,2-Serve,none,16 -- 12
45,2,serve,in_rally,3-FB Pass,none,16 -- 12
45,2,serve,earned,Tip,us,17 -- 12
46,2,serve,in_rally,2-Serve,none,17 -- 12
47,2,serve,in_rally,Dig,none,17 -- 12
48,2,serve,in_rally,Dig,none,17 -- 12
49,2,serve,in_rally,Hit Still In Play,none,17 -- 12
50,2,serve,in_rally,Dig,none,17 -- 12
50,2,serve,earned,Spike,them,17 -- 13
51,2,receive,in_rally,1-Pass,none,17 -- 13
51,2,receive,errors,Spike,them,17 -- 14
52,2,receive,in_rally,1-Pass,none,17 -- 14
52,2,receive,errors,Tip,them,17 -- 15
53,2,receive,in_rally,3-Pass,none,17 -- 15
54,2,receive,in_rally,Hit Still In Play,none,17 -- 15
54,2,receive,earned,Block,us,18 -- 15
55,3,serve,in_rally,2-Serve,none,18 -- 15
55,3,serve,errors,Dig,them,18 -- 16
56,3,receive,in_rally,3-Pass,none,18 -- 16
57,3,receive,in_rally,Hit Still In Play,none,18 -- 16
58,3,receive,in_rally,3-FB Pass,none,18 -- 16
58,3,receive,earned,Spike,us,19 -- 16
59,4,serve,in_rally,3-Serve,none,19 -- 16
60,4,serve,in_rally,Dig,none,19 -- 16
60,4,serve,errors,Dig,them,19 -- 17
61,4,receive,in_rally,3-Pass,none,19 -- 17
62,4,receive,in_rally,Hit Still In Play,none,19 -- 17
63,4,receive,in_rally,Hit Still In Play,none,19 -- 17
64,4,receive,in_rally,3-FB Pass,none,19 -- 17
65,4,receive,in_rally,Hit Still In Play,none,19 -- 17
65,4,receive,errors,Set,us,20 -- 17
66,5,serve,in_rally,1-Serve,none,20 -- 17
67,5,serve,in_rally,Dig,none,20 -- 17
68,5,serve,in_rally,Dig,none,20 -- 17
68,5,serve,earned,Spike,us,21 -- 17
69,5,serve,in_rally,2-Serve,none,21 -- 17
70,5,serve,in_rally,Dig,none,21 -- 17
70,5,serve,earned,Spike,us,22 -- 17
71,5,serve,in_rally,3-Serve,none,22 -- 17
72,5,serve,in_rally,Dig,none,22 -- 17
72,5,serve,earned,Spike,us,23 -- 17
73,5,serve,in_rally,1-Serve,none,23 -- 17
74,5,serve,in_rally,Dig,none,23 -- 17
74,5,serve,errors,Dig,them,23 -- 18
75,5,receive,in_rally,3-Pass,none,23 -- 18
75,5,receive,faults,Ball Handling,them,23 -- 19
76,5,receive,in_rally,1-Pass,none,23 -- 19
77,5,receive,in_rally,Hit Still In Play,none,23 -- 19
78,5,receive,in_rally,Dig,none,23 -- 19
78,5,receive,earned,Spike,us,24 -- 19
undefined,5,receive,timeout,them 2,undefined,undefined
79,6,serve,in_rally,3-Serve,none,24 -- 19
79,6,serve,faults,Back Row Attack,us,25 -- 19
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,1,serve,in_rally,2-Serve,none,0 -- 0
2,1,serve,in_rally,Dig,none,0 -- 0
2,1,serve,faults,Net,us,1 -- 0
3,1,serve,in_rally,2-Serve,none,1 -- 0
4,1,serve,in_rally,Dig,none,1 -- 0
4,1,serve,earned,Dump,us,2 -- 0
5,1,serve,in_rally,2-Serve,none,2 -- 0
5,1,serve,errors,Dig,them,2 -- 1
6,1,receive,errors,Serve,us,3 -- 1
7,2,serve,in_rally,2-Serve,none,3 -- 1
7,2,serve,earned,Spike,us,4 -- 1
8,2,serve,in_rally,2-Serve,none,4 -- 1
9,2,serve,in_rally,Dig,none,4 -- 1
10,2,serve,in_rally,Hit Still In Play,none,4 -- 1
11,2,serve,in_rally,3-FB Pass,none,4 -- 1
11,2,serve,earned,Spike,us,5 -- 1
12,2,serve,errors,Serve,them,5 -- 2
13,2,receive,in_rally,2-Pass,none,5 -- 2
13,2,receive,errors,Tip,them,5 -- 3
14,2,receive,in_rally,3-Pass,none,5 -- 3
14,2,receive,errors,Spike,them,5 -- 4
15,2,receive,errors,Serve,us,6 -- 4
16,3,serve,in_rally,3-Serve,none,6 -- 4
17,3,serve,in_rally,Dig,none,6 -- 4
17,3,serve,earned,Spike,us,7 -- 4
18,3,serve,in_rally,2-Serve,none,7 -- 4
19,3,serve,in_rally,Dig,none,7 -- 4
19,3,serve,errors,Dig,them,7 -- 5
20,3,receive,in_rally,3-Pass,none,7 -- 5
21,3,receive,in_rally,Hit Still In Play,none,7 -- 5
21,3,receive,faults,Net,us,8 -- 5
22,4,serve,errors,Serve,them,8 -- 6
23,4,receive,errors,Serve,us,9 -- 6
24,5,serve,errors,Serve,them,9 -- 7
25,5,receive,in_rally,3-Pass,none,9 -- 7
25,5,receive,earned,Spike,us,10 -- 7
26,6,serve,in_rally,3-Serve,none,10 -- 7
27,6,serve,in_rally,Dig,none,10 -- 7
27,6,serve,earned,Spike,us,11 -- 7
28,6,serve,in_rally,1-Serve,none,11 -- 7
28,6,serve,earned,Spike,them,11 -- 8
29,6,receive,in_rally,3-Pass,none,11 -- 8
29,6,receive,errors,Spike,them,11 -- 9
30,6,receive,in_rally,2-Pass,none,11 -- 9
30,6,receive,earned,Spike,us,12 -- 9
31,1,serve,errors,Serve,them,12 -- 10
32,1,receive,in_rally,2-Pass,none,12 -- 10
32,1,receive,earned,Spike,us,13 -- 10
33,2,serve,in_rally,3-Serve,none,13 -- 10
33,2,serve,earned,Spike,them,13 -- 11
34,2,receive,in_rally,2-Pass,none,13 -- 11
35,2,receive,in_rally,Hit Still In Play,none,13 -- 11
35,2,receive,errors,Set,us,14 -- 11
36,3,serve,in_rally,3-Serve,none,14 -- 11
36,3,serve,earned,Block,us,15 -- 11
37,3,serve,earned,Ace,us,16 -- 11
38,3,serve,in_rally,1-Serve,none,16 -- 11
38,3,serve,errors,Spike,us,17 -- 11
39,3,serve,in_rally,1-Serve,none,17 -- 11
39,3,serve,earned,Spike,us,18 -- 11
40,3,serve,in_rally,2-Serve,none,18 -- 11
40,3,serve,errors,Spike,us,19 -- 11
41,3,serve,errors,Serve,them,19 -- 12
42,3,receive,errors,Serve,us,20 -- 12
43,4,serve,in_rally,3-Serve,none,20 -- 12
44,4,serve,in_rally,Dig,none,20 -- 12
44,4,serve,errors,Spike,us,21 -- 12
45,4,serve,in_rally,3-Serve,none,21 -- 12
46,4,serve,in_rally,3-FB Pass,none,21 -- 12
47,4,serve,in_rally,Hit Still In Play,none,21 -- 12
48,4,serve,in_rally,Dig,none,21 -- 12
49,4,serve,in_rally,Dig,none,21 -- 12
49,4,serve,faults,Net,them,21 -- 13
50,4,receive,in_rally,3-Pass,none,21 -- 13
51,4,receive,in_rally,Hit Still In Play,none,21 -- 13
51,4,receive,faults,Ball Handling,us,22 -- 13
52,5,serve,errors,Serve,them,22 -- 14
53,5,receive,in_rally,3-Pass,none,22 -- 14
53,5,receive,errors,Spike,them,22 -- 15
54,5,receive,errors,Serve,us,23 -- 15
55,6,serve,in_rally,3-Serve,none,23 -- 15
56,6,serve,in_rally,3-FB Pass,none,23 -- 15
56,6,serve,earned,Spike,us,24 -- 15
57,6,serve,in_rally,3-Serve,none,24 -- 15
58,6,serve,in_rally,3-FB Pass,none,24 -- 15
58,6,serve,earned,Spike,us,25 -- 15
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,6,receive,in_rally,1-Pass,none,0 -- 0
1,6,receive,earned,Spike,us,1 -- 0
2,1,serve,in_rally,2-Serve,none,1 -- 0
2,1,serve,earned,Spike,them,1 -- 1
3,1,receive,in_rally,1-Pass,none,1 -- 1
3,1,receive,errors,Set,them,1 -- 2
4,1,receive,in_rally,1-Pass,none,1 -- 2
4,1,receive,earned,Spike,us,2 -- 2
5,2,serve,in_rally,1-Serve,none,2 -- 2
5,2,serve,errors,Set,us,3 -- 2
6,2,serve,in_rally,3-Serve,none,3 -- 2
6,2,serve,errors,Free Ball Receive,them,3 -- 3
7,2,receive,in_rally,3-Pass,none,3 -- 3
8,2,receive,in_rally,Hit Still In Play,none,3 -- 3
8,2,receive,earned,Spike,us,4 -- 3
9,3,serve,earned,Ace,us,5 -- 3
10,3,serve,earned,Ace,us,6 -- 3
11,3,serve,in_rally,3-Serve,none,6 -- 3
12,3,serve,in_rally,3-FB Pass,none,6 -- 3
12,3,serve,earned,Spike,us,7 -- 3
13,3,serve,errors,Serve,them,7 -- 4
14,3,receive,in_rally,3-Pass,none,7 -- 4
14,3,receive,earned,Spike,us,8 -- 4
15,4,serve,in_rally,1-Serve,none,8 -- 4
15,4,serve,faults,Net,them,8 -- 5
16,4,receive,in_rally,3-Pass,none,8 -- 5
16,4,receive,earned,Spike,us,9 -- 5
17,5,serve,in_rally,2-Serve,none,9 -- 5
18,5,serve,in_rally,Dig,none,9 -- 5
19,5,serve,in_rally,Hit Still In Play,none,9 -- 5
19,5,serve,earned,Spike,them,9 -- 6
20,5,receive,in_rally,2-Pass,none,9 -- 6
21,5,receive,in_rally,Hit Still In Play,none,9 -- 6
22,5,receive,in_rally,3-FB Pass,none,9 -- 6
22,5,receive,earned,Spike,us,10 -- 6
23,6,serve,in_rally,3-Serve,none,10 -- 6
24,6,serve,in_rally,Dig,none,10 -- 6
24,6,serve,earned,Spike,us,11 -- 6
25,6,serve,in_rally,2-Serve,none,11 -- 6
25,6,serve,errors,Spike,us,12 -- 6
26,6,serve,in_rally,3-Serve,none,12 -- 6
27,6,serve,in_rally,Dig,none,12 -- 6
28,6,serve,in_rally,Hit Still In Play,none,12 -- 6
28,6,serve,earned,Tip,them,12 -- 7
29,6,receive,in_rally,2-Pass,none,12 -- 7
30,6,receive,in_rally,Hit Still In Play,none,12 -- 7
31,6,receive,in_rally,Dig,none,12 -- 7
32,6,receive,in_rally,Hit Still In Play,none,12 -- 7
33,6,receive,in_rally,Dig,none,12 -- 7
33,6,receive,errors,Spike,them,12 -- 8
34,6,receive,in_rally,1-Pass,none,12 -- 8
35,6,receive,in_rally,Dig,none,12 -- 8
35,6,receive,earned,Tip,us,13 -- 8
36,1,serve,in_rally,2-Serve,none,13 -- 8
36,1,serve,earned,Spike,them,13 -- 9
37,1,receive,in_rally,3-Pass,none,13 -- 9
38,1,receive,in_rally,Hit Still In Play,none,13 -- 9
38,1,receive,earned,Block,us,14 -- 9
39,2,serve,earned,Ace,us,15 -- 9
40,2,serve,errors,Serve,them,15 -- 10
41,2,receive,in_rally,2-Pass,none,15 -- 10
41,2,receive,earned,Spike,us,16 -- 10
42,3,serve,in_rally,1-Serve,none,16 -- 10
42,3,serve,faults,Ball Handling,us,17 -- 10
43,3,serve,in_rally,3-Serve,none,17 -- 10
44,3,serve,in_rally,3-FB Pass,none,17 -- 10
44,3,serve,earned,Spike,us,18 -- 10
45,3,serve,errors,Serve,them,18 -- 11
46,3,receive,in_rally,1-Pass,none,18 -- 11
46,3,receive,errors,Spike,them,18 -- 12
47,3,receive,errors,Serve,us,19 -- 12
48,4,serve,in_rally,3-Serve,none,19 -- 12
48,4,serve,earned,Block,us,20 -- 12
49,4,serve,in_rally,1-Serve,none,20 -- 12
49,4,serve,earned,Spike,them,20 -- 13
50,4,receive,in_rally,1-Pass,none,20 -- 13
50,4,receive,earned,Spike,us,21 -- 13
51,5,serve,in_rally,3-Serve,none,21 -- 13
52,5,serve,in_rally,1-FB Pass,none,21 -- 13
53,5,serve,in_rally,Hit Still In Play,none,21 -- 13
53,5,serve,earned,Spike,us,22 -- 13
54,5,serve,errors,Serve,them,22 -- 14
55,5,receive,errors,Serve,us,23 -- 14
56,6,serve,errors,Serve,them,23 -- 15
57,6,receive,in_rally,3-Pass,none,23 -- 15
57,6,receive,earned,Spike,us,24 -- 15
58,1,serve,earned,Ace,us,25 -- 15
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,6,receive,in_rally,1-Pass,none,0 -- 0
1,6,receive,earned,Tip,us,1 -- 0
2,1,serve,in_rally,3-Serve,none,1 -- 0
3,1,serve,in_rally,Dig,none,1 -- 0
3,1,serve,earned,Spike,us,2 -- 0
4,1,serve,in_rally,3-Serve,none,2 -- 0
5,1,serve,in_rally,Dig,none,2 -- 0
5,1,serve,earned,Spike,us,3 -- 0
6,1,serve,in_rally,3-Serve,none,3 -- 0
6,1,serve,earned,Spike,us,4 -- 0
7,1,serve,errors,Serve,them,4 -- 1
8,1,receive,errors,Serve,us,5 -- 1
9,2,serve,in_rally,2-Serve,none,5 -- 1
10,2,serve,in_rally,Dig,none,5 -- 1
10,2,serve,errors,Spike,them,5 -- 2
11,2,receive,in_rally,3-Pass,none,5 -- 2
12,2,receive,in_rally,Hit Still In Play,none,5 -- 2
13,2,receive,in_rally,Dig,none,5 -- 2
13,2,receive,faults,Net,them,5 -- 3
14,2,receive,in_rally,2-Pass,none,5 -- 3
15,2,receive,in_rally,Hit Still In Play,none,5 -- 3
15,2,receive,errors,Dig,them,5 -- 4
16,2,receive,in_rally,3-Pass,none,5 -- 4
16,2,receive,earned,Spike,us,6 -- 4
17,3,serve,earned,Ace,us,7 -- 4
18,3,serve,errors,Serve,them,7 -- 5
19,3,receive,in_rally,3-Pass,none,7 -- 5
19,3,receive,errors,Spike,them,7 -- 6
20,3,receive,errors,Serve,us,8 -- 6
21,4,serve,in_rally,3-Serve,none,8 -- 6
21,4,serve,errors,3rd Ball Return,us,9 -- 6
22,4,serve,in_rally,1-Serve,none,9 -- 6
22,4,serve,errors,Dig,them,9 -- 7
23,4,receive,in_rally,2-Pass,none,9 -- 7
24,4,receive,in_rally,Hit Still In Play,none,9 -- 7
24,4,receive,errors,3rd Ball Return,us,10 -- 7
25,5,serve,in_rally,2-Serve,none,10 -- 7
25,5,serve,errors,Spike,us,11 -- 7
26,5,serve,in_rally,1-Serve,none,11 -- 7
26,5,serve,earned,Spike,them,11 -- 8
27,5,receive,errors,Serve,us,12 -- 8
28,6,serve,in_rally,1-Serve,none,12 -- 8
29,6,serve,in_rally,Dig,none,12 -- 8
30,6,serve,in_rally,Hit Still In Play,none,12 -- 8
30,6,serve,earned,Spike,them,12 -- 9
31,6,receive,in_rally,2-Pass,none,12 -- 9
31,6,receive,earned,Spike,us,13 -- 9
32,1,serve,earned,Tip,them,13 -- 10
33,1,receive,in_rally,3-Pass,none,13 -- 10
33,1,receive,earned,Spike,us,14 -- 10
34,2,serve,errors,Serve,them,14 -- 11
35,2,receive,in_rally,3-Pass,none,14 -- 11
35,2,receive,earned,Spike,us,15 -- 11
36,3,serve,in_rally,2-Serve,none,15 -- 11
36,3,serve,earned,Spike,them,15 -- 12
37,3,receive,in_rally,1-Pass,none,15 -- 12
37,3,receive,earned,Spike,us,16 -- 12
38,4,serve,in_rally,3-Serve,none,16 -- 12
39,4,serve,in_rally,Dig,none,16 -- 12
40,4,serve,in_rally,3-FB Pass,none,16 -- 12
40,4,serve,earned,Tip,us,17 -- 12
41,4,serve,in_rally,1-Serve,none,17 -- 12
41,4,serve,earned,Spike,them,17 -- 13
42,4,receive,errors,Serve,us,18 -- 13
43,5,serve,in_rally,3-Serve,none,18 -- 13
44,5,serve,in_rally,Dig,none,18 -- 13
44,5,serve,errors,Spike,them,18 -- 14
45,5,receive,in_rally,3-Pass,none,18 -- 14
45,5,receive,earned,Tip,us,19 -- 14
46,6,serve,errors,Serve,them,19 -- 15
47,6,receive,in_rally,2-Pass,none,19 -- 15
48,6,receive,in_rally,Hit Still In Play,none,19 -- 15
49,6,receive,in_rally,3-FB Pass,none,19 -- 15
49,6,receive,earned,Spike,us,20 -- 15
50,1,serve,earned,Ace,us,21 -- 15
51,1,serve,in_rally,3-Serve,none,21 -- 15
52,1,serve,in_rally,3-FB Pass,none,21 -- 15
52,1,serve,earned,Spike,us,22 -- 15
undefined,1,serve,timeout,them 1,undefined,undefined
53,1,serve,in_rally,3-Serve,none,22 -- 15
54,1,serve,in_rally,Dig,none,22 -- 15
55,1,serve,in_rally,Hit Still In Play,none,22 -- 15
56,1,serve,in_rally,Dig,none,22 -- 15
57,1,serve,in_rally,Hit Still In Play,none,22 -- 15
57,1,serve,earned,Spike,them,22 -- 16
58,1,receive,in_rally,1-Pass,none,22 -- 16
58,1,receive,earned,Spike,us,23 -- 16
59,2,serve,in_rally,2-Serve,none,23 -- 16
60,2,serve,in_rally,Dig,none,23 -- 16
60,2,serve,faults,Net,them,23 -- 17
61,2,receive,in_rally,1-Pass,none,23 -- 17
62,2,receive,in_rally,Hit Still In Play,none,23 -- 17
62,2,receive,errors,Spike,them,23 -- 18
63,2,receive,in_rally,3-Pass,none,23 -- 18
63,2,receive,earned,Spike,us,24 -- 18
64,3,serve,in_rally,3-Serve,none,24 -- 18
65,3,serve,in_rally,2-FB Pass,none,24 -- 18
65,3,serve,errors,Spike,them,24 -- 19
66,3,receive,errors,Serve,us,25 -- 19
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,1,serve,in_rally,1-Serve,none,0 -- 0
1,1,serve,earned,Spike,them,0 -- 1
2,1,receive,in_rally,2-Pass,none,0 -- 1
3,1,receive,in_rally,Hit Still In Play,none,0 -- 1
3,1,receive,earned,Spike,them,0 -- 2
4,1,receive,errors,Receive,them,0 -- 3
5,1,receive,in_rally,3-Pass,none,0 -- 3
5,1,receive,earned,Spike,us,1 -- 3
6,2,serve,in_rally,3-Serve,none,1 -- 3
6,2,serve,faults,Ball Handling,us,2 -- 3
7,2,serve,in_rally,3-Serve,none,2 -- 3
7,2,serve,errors,Spike,us,3 -- 3
8,2,serve,in_rally,3-Serve,none,3 -- 3
8,2,serve,earned,Spike,them,3 -- 4
9,2,receive,errors,Serve,us,4 -- 4
10,3,serve,in_rally,2-Serve,none,4 -- 4
10,3,serve,errors,Dig,them,4 -- 5
11,3,receive,in_rally,3-Pass,none,4 -- 5
11,3,receive,earned,Tip,us,5 -- 5
12,4,serve,in_rally,3-Serve,none,5 -- 5
12,4,serve,earned,Tip,them,5 -- 6
13,4,receive,errors,Serve,us,6 -- 6
14,5,serve,in_rally,2-Serve,none,6 -- 6
15,5,serve,in_rally,Dig,none,6 -- 6
16,5,serve,in_rally,Hit Still In Play,none,6 -- 6
16,5,serve,errors,3rd Ball Return,us,7 -- 6
17,5,serve,errors,Serve,them,7 -- 7
18,5,receive,in_rally,1-Pass,none,7 -- 7
18,5,receive,errors,Spike,them,7 -- 8
19,5,receive,in_rally,2-Pass,none,7 -- 8
19,5,receive,earned,Spike,us,8 -- 8
20,6,serve,in_rally,1-Serve,none,8 -- 8
21,6,serve,in_rally,Dig,none,8 -- 8
22,6,serve,in_rally,Hit Still In Play,none,8 -- 8
23,6,serve,in_rally,Dig,none,8 -- 8
23,6,serve,errors,Spike,them,8 -- 9
24,6,receive,errors,Serve,us,9 -- 9
25,1,serve,in_rally,2-Serve,none,9 -- 9
25,1,serve,errors,3rd Ball Return,us,10 -- 9
26,1,serve,in_rally,3-Serve,none,10 -- 9
27,1,serve,in_rally,Dig,none,10 -- 9
27,1,serve,errors,Dig,them,10 -- 10
28,1,receive,in_rally,1-Pass,none,10 -- 10
29,1,receive,in_rally,Hit Still In Play,none,10 -- 10
29,1,receive,earned,Spike,them,10 -- 11
30,1,receive,errors,Receive,them,10 -- 12
31,1,receive,errors,Serve,us,11 -- 12
32,2,serve,in_rally,3-Serve,none,11 -- 12
32,2,serve,errors,2nd Ball Return,us,12 -- 12
33,2,serve,errors,Serve,them,12 -- 13
34,2,receive,in_rally,3-Pass,none,12 -- 13
35,2,receive,in_rally,Hit Still In Play,none,12 -- 13
35,2,receive,earned,Tip,them,12 -- 14
36,2,receive,errors,Receive,them,12 -- 15
37,2,receive,in_rally,1-Pass,none,12 -- 15
37,2,receive,errors,3rd Ball Return,them,12 -- 16
undefined,2,receive,timeout,us 1,undefined,undefined
37,2,receive,errors,Receive,them,12 -- 17
38,2,receive,errors,Serve,us,13 -- 17
39,3,serve,in_rally,3-Serve,none,13 -- 17
40,3,serve,in_rally,3-FB Pass,none,13 -- 17
40,3,serve,earned,Spike,us,14 -- 17
41,3,serve,in_rally,3-Serve,none,14 -- 17
41,3,serve,errors,Set,us,15 -- 17
42,3,serve,errors,Serve,them,15 -- 18
43,3,receive,in_rally,2-Pass,none,15 -- 18
44,3,receive,in_rally,Hit Still In Play,none,15 -- 18
45,3,receive,in_rally,Hit Still In Play,none,15 -- 18
46,3,receive,in_rally,Hit Still In Play,none,15 -- 18
46,3,receive,earned,Spike,them,15 -- 19
47,3,receive,in_rally,3-Pass,none,15 -- 19
47,3,receive,errors,Dig,them,15 -- 20
48,3,receive,in_rally,2-Pass,none,15 -- 20
48,3,receive,earned,Spike,us,16 -- 20
49,4,serve,in_rally,2-Serve,none,16 -- 20
50,4,serve,in_rally,Dig,none,16 -- 20
50,4,serve,earned,Spike,us,17 -- 20
51,4,serve,errors,Serve,them,17 -- 21
52,4,receive,errors,Serve,us,18 -- 21
53,5,serve,errors,Serve,them,18 -- 22
54,5,receive,in_rally,2-Pass,none,18 -- 22
54,5,receive,earned,Spike,us,19 -- 22
55,6,serve,in_rally,1-Serve,none,19 -- 22
55,6,serve,earned,Block,us,20 -- 22
56,6,serve,in_rally,Dig,none,20 -- 22
56,6,serve,errors,Dig,them,20 -- 23
57,6,receive,in_rally,3-Pass,none,20 -- 23
58,6,receive,in_rally,Hit Still In Play,none,20 -- 23
59,6,receive,in_rally,Dig,none,20 -- 23
59,6,receive,earned,Spike,us,21 -- 23
60,1,serve,in_rally,3-Serve,none,21 -- 23
61,1,serve,in_rally,Dig,none,21 -- 23
61,1,serve,errors,Spike,them,21 -- 24
62,1,receive,in_rally,3-Pass,none,21 -- 24
62,1,receive,earned,Spike,us,22 -- 24
63,2,serve,in_rally,3-Serve,none,22 -- 24
64,2,serve,in_rally,2-FB Pass,none,22 -- 24
64,2,serve,errors,Spike,them,22 -- 25
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,1,serve,in_rally,3-Serve,none,0 -- 0
1,1,serve,faults,Net,them,0 -- 1
2,1,receive,in_rally,1-Pass,none,0 -- 1
2,1,receive,faults,Ball Handling,them,0 -- 2
3,1,receive,in_rally,1-Pass,none,0 -- 2
4,1,receive,in_rally,Hit Still In Play,none,0 -- 2
4,1,receive,errors,Tip,us,1 -- 2
5,2,serve,in_rally,3-Serve,none,1 -- 2
6,2,serve,in_rally,2-FB Pass,none,1 -- 2
7,2,serve,in_rally,Hit Still In Play,none,1 -- 2
7,2,serve,errors,Dig,them,1 -- 3
8,2,receive,in_rally,1-Pass,none,1 -- 3
8,2,receive,errors,Set,them,1 -- 4
9,2,receive,errors,Receive,them,1 -- 5
10,2,receive,in_rally,2-Pass,none,1 -- 5
10,2,receive,earned,Spike,us,2 -- 5
11,3,serve,in_rally,2-Serve,none,2 -- 5
11,3,serve,errors,Spike,us,3 -- 5
12,3,serve,earned,Ace,us,4 -- 5
13,3,serve,in_rally,1-Serve,none,4 -- 5
14,3,serve,in_rally,Dig,none,4 -- 5
14,3,serve,errors,Set,them,4 -- 6
15,3,receive,in_rally,1-Pass,none,4 -- 6
16,3,receive,in_rally,Hit Still In Play,none,4 -- 6
16,3,receive,earned,Spike,them,4 -- 7
17,3,receive,in_rally,2-Pass,none,4 -- 7
18,3,receive,in_rally,Hit Still In Play,none,4 -- 7
18,3,receive,errors,Spike,us,5 -- 7
19,4,serve,in_rally,2-Serve,none,5 -- 7
19,4,serve,errors,Dig,them,5 -- 8
20,4,receive,errors,Serve,us,6 -- 8
21,5,serve,in_rally,3-Serve,none,6 -- 8
21,5,serve,errors,2nd Ball Return,us,7 -- 8
22,5,serve,in_rally,1-Serve,none,7 -- 8
23,5,serve,in_rally,Dig,none,7 -- 8
23,5,serve,earned,Spike,us,8 -- 8
24,5,serve,in_rally,2-Serve,none,8 -- 8
24,5,serve,errors,Spike,us,9 -- 8
25,5,serve,in_rally,2-Serve,none,9 -- 8
26,5,serve,in_rally,Dig,none,9 -- 8
27,5,serve,in_rally,Hit Still In Play,none,9 -- 8
28,5,serve,in_rally,Dig,none,9 -- 8
29,5,serve,in_rally,Dig,none,9 -- 8
29,5,serve,earned,Spike,us,10 -- 8
undefined,5,serve,timeout,them 1,undefined,undefined
30,5,serve,in_rally,2-Serve,none,10 -- 8
31,5,serve,in_rally,Dig,none,10 -- 8
32,5,serve,in_rally,Dig,none,10 -- 8
32,5,serve,errors,Dig,them,10 -- 9
33,5,receive,earned,Ace,them,10 -- 10
34,5,receive,in_rally,1-Pass,none,10 -- 10
34,5,receive,errors,Spike,them,10 -- 11
35,5,receive,in_rally,2-Pass,none,10 -- 11
35,5,receive,earned,Spike,us,11 -- 11
36,6,serve,in_rally,2-Serve,none,11 -- 11
36,6,serve,errors,Spike,us,12 -- 11
37,6,serve,in_rally,3-Serve,none,12 -- 11
37,6,serve,earned,Spike,them,12 -- 12
38,6,receive,in_rally,3-Pass,none,12 -- 12
38,6,receive,earned,Spike,us,13 -- 12
39,1,serve,errors,Serve,them,13 -- 13
40,1,receive,in_rally,1-Pass,none,13 -- 13
40,1,receive,earned,Spike,us,14 -- 13
41,2,serve,in_rally,1-Serve,none,14 -- 13
42,2,serve,in_rally,Dig,none,14 -- 13
42,2,serve,earned,Spike,them,14 -- 14
43,2,receive,in_rally,1-Pass,none,14 -- 14
43,2,receive,errors,Spike,them,14 -- 15
44,2,receive,in_rally,2-Pass,none,14 -- 15
44,2,receive,errors,Spike,them,14 -- 16
45,2,receive,in_rally,2-Pass,none,14 -- 16
45,2,receive,earned,Spike,us,15 -- 16
46,3,serve,in_rally,3-Serve,none,15 -- 16
47,3,serve,in_rally,Dig,none,15 -- 16
48,3,serve,in_rally,Hit Still In Play,none,15 -- 16
49,3,serve,in_rally,Dig,none,15 -- 16
50,3,serve,in_rally,Dig,none,15 -- 16
50,3,serve,earned,Tip,us,16 -- 16
51,3,serve,in_rally,2-Serve,none,16 -- 16
52,3,serve,in_rally,Dig,none,16 -- 16
52,3,serve,earned,Tip,them,16 -- 17
53,3,receive,errors,Serve,us,17 -- 17
54,4,serve,in_rally,1-Serve,none,17 -- 17
54,4,serve,errors,Dig,them,17 -- 18
55,4,receive,in_rally,1-Pass,none,17 -- 18
