,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
24,6,serve,in_rally,Blocks Still In Play,none,8 -- 5
25,6,serve,in_rally,Dig,none,8 -- 5
26,6,serve,in_rally,Dig,none,8 -- 5
27,6,serve,in_rally,Hit Still In Play,none,8 -- 5
28,6,serve,in_rally,3-FB Pass,none,8 -- 5
28,6,serve,earned,Spike,us,9 -- 5
29,6,serve,errors,Serve,them,9 -- 6
30,6,receive,in_rally,Over Pass in Play,none,9 -- 6
30,6,receive,earned,Tip,them,9 -- 7
31,6,receive,in_rally,2-Pass,none,9 -- 7
32,6,receive,in_rally,Hit Still In Play,none,9 -- 7
32,6,receive,errors,Dig,them,9 -- 8
33,6,receive,in_rally,2-Pass,none,9 -- 8
34,6,receive,in_rally,Hit Still In Play,none,9 -- 8
34,6,receive,earned,Tip,them,9 -- 9
35,6,receive,in_rally,1-Pass,none,9 -- 9
36,6,receive,in_rally,Hit Still In Play,none,9 -- 9
37,6,receive,in_rally,Dig,none,9 -- 9
38,6,receive,in_rally,Hit Still In Play,none,9 -- 9
39,6,receive,in_rally,3-FB Pass,none,9 -- 9
39,6,receive,earned,Spike,us,10 -- 9
40,1,serve,in_rally,2-Serve,none,10 -- 9
40,1,serve,earned,Spike,them,10 -- 10
41,1,receive,in_rally,1-Pass,none,10 -- 10
42,1,receive,in_rally,Hit Still In Play,none,10 -- 10
42,1,receive,errors,Tip,us,11 -- 10
43,2,serve,in_rally,2-Serve,none,11 -- 10
44,2,serve,in_rally,Dig,none,11 -- 10
45,2,serve,in_rally,Hit Still In Play,none,11 -- 10
46,2,serve,in_rally,Dig,none,11 -- 10
47,2,serve,in_rally,Blocks Still In Play,none,11 -- 10
48,2,serve,in_rally,Hit Still In Play,none,11 -- 10
48,2,serve,errors,Spike,us,12 -- 10
49,2,serve,in_rally,3-Serve,none,12 -- 10
50,2,serve,in_rally,3-FB Pass,none,12 -- 10
51,2,serve,in_rally,Hit Still In Play,none,12 -- 10
52,2,serve,in_rally,Over Pass in Play,none,12 -- 10
52,2,serve,earned,Tip,them,12 -- 11
53,2,receive,in_rally,3-Pass,none,12 -- 11
53,2,receive,earned,Tip,us,13 -- 11
54,3,serve,errors,Serve,them,13 -- 12
55,3,receive,errors,Serve,us,14 -- 12
56,4,serve,in_rally,2-Serve,none,14 -- 12
57,4,serve,in_rally,Dig,none,14 -- 12
58,4,serve,in_rally,Hit Still In Play,none,14 -- 12
59,4,serve,in_rally,Dig,none,14 -- 12
59,4,serve,errors,Spike,them,14 -- 13
60,4,receive,errors,Serve,us,15 -- 13
61,5,serve,in_rally,2-Serve,none,15 -- 13
62,5,serve,in_rally,3-FB Pass,none,15 -- 13
63,5,serve,in_rally,Hit Still In Play,none,15 -- 13
63,5,serve,errors,Set,us,16 -- 13
64,5,serve,in_rally,2-Serve,none,16 -- 13
65,5,serve,in_rally,Dig,none,16 -- 13
66,5,serve,in_rally,Hit Still In Play,none,16 -- 13
67,5,serve,in_rally,Dig,none,16 -- 13
68,5,serve,in_rally,Hit Still In Play,none,16 -- 13
69,5,serve,in_rally,Hit Still In Play,none,16 -- 13
70,5,serve,in_rally,Dig,none,16 -- 13
71,5,serve,in_rally,Hit Still In Play,none,16 -- 13
72,5,serve,in_rally,2-FB Pass,none,16 -- 13
73,5,serve,in_rally,Hit Still In Play,none,16 -- 13
74,5,serve,in_rally,Dig,none,16 -- 13
75,5,serve,in_rally,Hit Still In Play,none,16 -- 13
75,5,serve,errors,Whose Ball?,us,17 -- 13
undefined,5,serve,timeout,them 1,undefined,undefined
76,5,serve,in_rally,2-Serve,none,17 -- 13
76,5,serve,errors,Tip,us,18 -- 13
77,5,serve,in_rally,3-Serve,none,18 -- 13
78,5,serve,in_rally,Dig,none,18 -- 13
79,5,serve,in_rally,Dig,none,18 -- 13
79,5,serve,earned,Spike,us,19 -- 13
80,5,serve,errors,Serve,them,19 -- 14
81,5,receive,in_rally,Over Pass in Play,none,19 -- 14
82,5,receive,in_rally,3-FB Pass,none,19 -- 14
83,5,receive,in_rally,Hit Still In Play,none,19 -- 14
84,5,receive,in_rally,Dig,none,19 -- 14
85,5,receive,in_rally,Hit Still In Play,none,19 -- 14
86,5,receive,in_rally,Dig,none,19 -- 14
86,5,receive,errors,Spike,them,19 -- 15
87,5,receive,in_rally,1-Pass,none,19 -- 15
87,5,receive,errors,Spike,them,19 -- 16
88,5,receive,in_rally,2-Pass,none,19 -- 16
88,5,receive,earned,Spike,us,20 -- 16
89,6,serve,in_rally,2-Serve,none,20 -- 16
89,6,serve,earned,Tip,them,20 -- 17
90,6,receive,in_rally,1-Pass,none,20 -- 17
91,6,receive,in_rally,Hit Still In Play,none,20 -- 17
92,6,receive,in_rally,Dig,none,20 -- 17
92,6,receive,earned,Tip,us,21 -- 17
93,1,serve,in_rally,2-Serve,none,21 -- 17
94,1,serve,in_rally,Dig,none,21 -- 17
95,1,serve,in_rally,Hit Still In Play,none,21 -- 17
96,1,serve,in_rally,3-FB Pass,none,21 -- 17
96,1,serve,earned,Spike,us,22 -- 17
97,1,serve,errors,Serve,them,22 -- 18
98,1,receive,in_rally,3-Pass,none,22 -- 18
98,1,receive,faults,Under,them,22 -- 19
99,1,receive,in_rally,3-Pass,none,22 -- 19
99,1,receive,earned,Tip,us,23 -- 19
100,2,serve,earned,Ace,us,24 -- 19
101,2,serve,in_rally,2-Serve,none,24 -- 19
102,2,serve,in_rally,Dig,none,24 -- 19
102,2,serve,errors,Whose Ball?,us,25 -- 19
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,3,receive,in_rally,3-Pass,none,0 -- 0
2,3,receive,in_rally,Hit Still In Play,none,0 -- 0
3,3,receive,in_rally,Dig,none,0 -- 0
3,3,receive,errors,Spike,them,0 -- 1
4,3,receive,in_rally,3-Pass,none,0 -- 1
5,3,receive,in_rally,Hit Still In Play,none,0 -- 1
6,3,receive,in_rally,Dig,none,0 -- 1
7,3,receive,in_rally,Hit Still In Play,none,0 -- 1
8,3,receive,in_rally,2-FB Pass,none,0 -- 1
9,3,receive,in_rally,Hit Still In Play,none,0 -- 1
10,3,receive,in_rally,3-FB Pass,none,0 -- 1
10,3,receive,earned,Spike,us,1 -- 1
11,4,serve,errors,Serve,them,1 -- 2
12,4,receive,in_rally,2-Pass,none,1 -- 2
13,4,receive,in_rally,Hit Still In Play,none,1 -- 2
13,4,receive,errors,Free Ball Receive,them,1 -- 3
14,4,receive,in_rally,3-Pass,none,1 -- 3
15,4,receive,in_rally,Hit Still In Play,none,1 -- 3
16,4,receive,in_rally,Dig,none,1 -- 3
16,4,receive,earned,Spike,us,2 -- 3
17,5,serve,in_rally,1-Serve,none,2 -- 3
17,5,serve,faults,Under,them,2 -- 4
18,5,receive,in_rally,1-Pass,none,2 -- 4
18,5,receive,errors,Spike,them,2 -- 5
19,5,receive,in_rally,1-Pass,none,2 -- 5
20,5,receive,in_rally,Hit Still In Play,none,2 -- 5
20,5,receive,errors,3rd Ball Return,us,3 -- 5
21,6,serve,in_rally,2-Serve,none,3 -- 5
22,6,serve,in_rally,Dig,none,3 -- 5
22,6,serve,earned,Spike,us,4 -- 5
23,6,serve,errors,Serve,them,4 -- 6
24,6,receive,in_rally,1-Pass,none,4 -- 6
24,6,receive,earned,Spike,us,5 -- 6
25,1,serve,in_rally,2-Serve,none,5 -- 6
25,1,serve,errors,Spike,us,6 -- 6
26,1,serve,in_rally,2-Serve,none,6 -- 6
26,1,serve,earned,Spike,them,6 -- 7
27,1,receive,in_rally,2-Pass,none,6 -- 7
27,1,receive,earned,Spike,us,7 -- 7
28,2,serve,in_rally,2-Serve,none,7 -- 7
28,2,serve,errors,Spike,us,8 -- 7
29,2,serve,in_rally,2-Serve,none,8 -- 7
29,2,serve,errors,Spike,us,9 -- 7
30,2,serve,in_rally,3-Serve,none,9 -- 7
30,2,serve,errors,Set,us,10 -- 7
31,2,serve,in_rally,2-Serve,none,10 -- 7
31,2,serve,errors,Dig,them,10 -- 8
32,2,receive,in_rally,1-Pass,none,10 -- 8
33,2,receive,in_rally,Hit Still In Play,none,10 -- 8
33,2,receive,errors,Spike,us,11 -- 8
34,3,serve,in_rally,3-Serve,none,11 -- 8
34,3,serve,earned,Spike,them,11 -- 9
35,3,receive,in_rally,2-Pass,none,11 -- 9
35,3,receive,earned,Spike,us,12 -- 9
36,4,serve,in_rally,3-Serve,none,12 -- 9
37,4,serve,in_rally,Dig,none,12 -- 9
37,4,serve,errors,Spike,them,12 -- 10
38,4,receive,in_rally,3-Pass,none,12 -- 10
38,4,receive,errors,Tip,them,12 -- 11
39,4,receive,in_rally,2-Pass,none,12 -- 11
39,4,receive,errors,Spike,them,12 -- 12
40,4,receive,in_rally,2-Pass,none,12 -- 12
41,4,receive,in_rally,Hit Still In Play,none,12 -- 12
42,4,receive,in_rally,Dig,none,12 -- 12
42,4,receive,errors,Spike,them,12 -- 13
43,4,receive,errors,Serve,us,13 -- 13
44,5,serve,in_rally,2-Serve,none,13 -- 13
45,5,serve,in_rally,Dig,none,13 -- 13
46,5,serve,in_rally,Hit Still In Play,none,13 -- 13
47,5,serve,in_rally,Dig,none,13 -- 13
48,5,serve,in_rally,Hit Still In Play,none,13 -- 13
49,5,serve,in_rally,Dig,none,13 -- 13
49,5,serve,errors,Spike,them,13 -- 14
50,5,receive,in_rally,3-Pass,none,13 -- 14
50,5,receive,earned,Spike,us,14 -- 14
51,6,serve,errors,Serve,them,14 -- 15
52,6,receive,in_rally,2-Pass,none,14 -- 15
53,6,receive,in_rally,Hit Still In Play,none,14 -- 15
53,6,receive,errors,Spike,us,15 -- 15
54,1,serve,errors,Spike,us,16 -- 15
55,1,serve,errors,Serve,them,16 -- 16
56,1,receive,in_rally,3-Pass,none,16 -- 16
57,1,receive,in_rally,Hit Still In Play,none,16 -- 16
57,1,receive,earned,Spike,them,16 -- 17
58,1,receive,in_rally,3-Pass,none,16 -- 17
59,1,receive,in_rally,Hit Still In Play,none,16 -- 17
60,1,receive,in_rally,Blocks Still In Play,none,16 -- 17
60,1,receive,earned,Spike,us,17 -- 17
61,2,serve,in_rally,2-Serve,none,17 -- 17
61,2,serve,errors,Spike,us,18 -- 17
62,2,serve,in_rally,3-Serve,none,18 -- 17
62,2,serve,errors,Block,them,18 -- 18
63,2,receive,in_rally,3-Pass,none,18 -- 18
63,2,receive,earned,Tip,us,19 -- 18
64,3,serve,errors,Serve,them,19 -- 19
65,3,receive,errors,Serve,us,20 -- 19
66,4,serve,in_rally,3-Serve,none,20 -- 19
66,4,serve,earned,Spike,them,20 -- 20
67,4,receive,errors,Serve,us,21 -- 20
68,5,serve,in_rally,3-Serve,none,21 -- 20
69,5,serve,in_rally,3-FB Pass,none,21 -- 20
70,5,serve,in_rally,Hit Still In Play,none,21 -- 20
71,5,serve,in_rally,Dig,none,21 -- 20
71,5,serve,earned,Tip,us,22 -- 20
72,5,serve,in_rally,3-Serve,none,22 -- 20
73,5,serve,in_rally,Hit Still In Play,none,22 -- 20
74,5,serve,in_rally,Dig,none,22 -- 20
75,5,serve,in_rally,Dig,none,22 -- 20
76,5,serve,in_rally,Hit Still In Play,none,22 -- 20
76,5,serve,errors,Free Ball Receive,them,22 -- 21
77,5,receive,in_rally,3-Pass,none,22 -- 21
77,5,receive,errors,2nd Ball Return,us,23 -- 21
78,6,serve,in_rally,2-Serve,none,23 -- 21
79,6,serve,in_rally,Dig,none,23 -- 21
80,6,serve,in_rally,Hit Still In Play,none,23 -- 21
80,6,serve,errors,Spike,us,24 -- 21
81,6,serve,in_rally,2-Serve,none,24 -- 21
82,6,serve,in_rally,Dig,none,24 -- 21
82,6,serve,earned,Spike,us,25 -- 21
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,4,serve,errors,Serve,them,0 -- 1
2,4,receive,in_rally,2-Pass,none,0 -- 1
3,4,receive,in_rally,Hit Still In Play,none,0 -- 1
3,4,receive,earned,Spike,them,0 -- 2
4,4,receive,in_rally,2-Pass,none,0 -- 2
4,4,receive,earned,Tip,us,1 -- 2
5,5,serve,in_rally,2-Serve,none,1 -- 2
6,5,serve,in_rally,Dig,none,1 -- 2
7,5,serve,in_rally,Hit Still In Play,none,1 -- 2
7,5,serve,errors,Block,them,1 -- 3
8,5,receive,in_rally,2-Pass,none,1 -- 3
9,5,receive,in_rally,Hit Still In Play,none,1 -- 3
9,5,receive,errors,Spike,us,2 -- 3
10,6,serve,errors,Serve,them,2 -- 4
11,6,receive,in_rally,2-Pass,none,2 -- 4
11,6,receive,earned,Dump,us,3 -- 4
12,1,serve,in_rally,3-Serve,none,3 -- 4
13,1,serve,in_rally,Blocks Still In Play,none,3 -- 4
14,1,serve,in_rally,2-FB Pass,none,3 -- 4
15,1,serve,in_rally,Hit Still In Play,none,3 -- 4
16,1,serve,in_rally,2-FB Pass,none,3 -- 4
17,1,serve,in_rally,Hit Still In Play,none,3 -- 4
18,1,serve,in_rally,Dig,none,3 -- 4
18,1,serve,earned,Spike,us,4 -- 4
19,1,serve,in_rally,3-Serve,none,4 -- 4
19,1,serve,errors,Spike,us,5 -- 4
20,1,serve,in_rally,3-Serve,none,5 -- 4
21,1,serve,in_rally,2-FB Pass,none,5 -- 4
22,1,serve,in_rally,Hit Still In Play,none,5 -- 4
22,1,serve,errors,Dig,them,5 -- 5
23,1,receive,in_rally,2-Pass,none,5 -- 5
24,1,receive,in_rally,Hit Still In Play,none,5 -- 5
25,1,receive,in_rally,Hit Still In Play,none,5 -- 5
25,1,receive,earned,Block,us,6 -- 5
26,2,serve,in_rally,2-Serve,none,6 -- 5
27,2,serve,in_rally,Blocks Still In Play,none,6 -- 5
27,2,serve,errors,Spike,us,7 -- 5
28,2,serve,in_rally,3-Serve,none,7 -- 5
29,2,serve,in_rally,3-FB Pass,none,7 -- 5
29,2,serve,errors,Spike,them,7 -- 6
30,2,receive,errors,Serve,us,8 -- 6
31,3,serve,in_rally,2-Serve,none,8 -- 6
31,3,serve,earned,Spike,them,8 -- 7
32,3,receive,in_rally,2-Pass,none,8 -- 7
32,3,receive,earned,Spike,us,9 -- 7
33,4,serve,in_rally,2-Serve,none,9 -- 7
33,4,serve,earned,Spike,them,9 -- 8
34,4,receive,in_rally,3-Pass,none,9 -- 8
34,4,receive,earned,Spike,us,10 -- 8
35,5,serve,in_rally,2-Serve,none,10 -- 8
36,5,serve,in_rally,Blocks Still In Play,none,10 -- 8
37,5,serve,in_rally,Dig,none,10 -- 8
38,5,serve,in_rally,Hit Still In Play,none,10 -- 8
38,5,serve,errors,Spike,us,11 -- 8
undefined,5,serve,timeout,them 1,undefined,undefined
38,5,serve,earned,Ace,us,12 -- 8
39,5,serve,in_rally,2-Serve,none,12 -- 8
39,5,serve,errors,Block,them,12 -- 9
40,5,receive,in_rally,2-Pass,none,12 -- 9
40,5,receive,faults,Under,them,12 -- 10
41,5,receive,errors,Receive,them,12 -- 11
42,5,receive,in_rally,1-Pass,none,12 -- 11
42,5,receive,errors,Spike,them,12 -- 12
43,5,receive,in_rally,3-Pass,none,12 -- 12
43,5,receive,errors,Tip,us,13 -- 12
44,6,serve,faults,Over the Net,them,13 -- 13
45,6,receive,in_rally,1-Pass,none,13 -- 13
46,6,receive,in_rally,Dig,none,13 -- 13
47,6,receive,in_rally,Hit Still In Play,none,13 -- 13
47,6,receive,errors,Dig,them,13 -- 14
48,6,receive,faults,Ball Handling,them,13 -- 15
49,6,receive,in_rally,3-Pass,none,13 -- 15
49,6,receive,errors,Set,them,13 -- 16
undefined,6,receive,timeout,us 1,undefined,undefined
50,6,receive,in_rally,1-Pass,none,13 -- 16
51,6,receive,in_rally,Dig,none,13 -- 16
52,6,receive,in_rally,Hit Still In Play,none,13 -- 16
53,6,receive,in_rally,Dig,none,13 -- 16
54,6,receive,in_rally,Dig,none,13 -- 16
55,6,receive,in_rally,Hit Still In Play,none,13 -- 16
55,6,receive,errors,Tip,us,14 -- 16
56,1,serve,in_rally,3-Serve,none,14 -- 16
57,1,serve,in_rally,Dig,none,14 -- 16
57,1,serve,errors,Spike,them,14 -- 17
58,1,receive,in_rally,3-Pass,none,14 -- 17
59,1,receive,in_rally,Hit Still In Play,none,14 -- 17
59,1,receive,errors,3rd Ball Return,us,15 -- 17
60,2,serve,in_rally,2-Serve,none,15 -- 17
61,2,serve,in_rally,Blocks Still In Play,none,15 -- 17
62,2,serve,in_rally,Dig,none,15 -- 17
63,2,serve,in_rally,Hit Still In Play,none,15 -- 17
63,2,serve,errors,Dig,them,15 -- 18
64,2,receive,in_rally,3-Pass,none,15 -- 18
65,2,receive,in_rally,Dig,none,15 -- 18
66,2,receive,in_rally,Hit Still In Play,none,15 -- 18
66,2,receive,earned,Block,us,16 -- 18
67,3,serve,in_rally,2-Serve,none,16 -- 18
68,3,serve,in_rally,Dig,none,16 -- 18
68,3,serve,errors,3rd Ball Return,them,16 -- 19
69,3,receive,errors,Receive,them,16 -- 20
70,3,receive,in_rally,2-Pass,none,16 -- 20
70,3,receive,errors,Tip,them,16 -- 21
71,3,receive,in_rally,2-Pass,none,16 -- 21
71,3,receive,earned,Spike,us,17 -- 21
72,4,serve,earned,Ace,us,18 -- 21
73,4,serve,in_rally,3-Serve,none,18 -- 21
73,4,serve,faults,Under,us,19 -- 21
74,4,serve,in_rally,2-Serve,none,19 -- 21
75,4,serve,in_rally,Dig,none,19 -- 21
75,4,serve,errors,Spike,them,19 -- 22
76,4,receive,in_rally,3-Pass,none,19 -- 22
77,4,receive,in_rally,Hit Still In Play,none,19 -- 22
78,4,receive,in_rally,3-FB Pass,none,19 -- 22
79,4,receive,in_rally,Hit Still In Play,none,19 -- 22
80,4,receive,in_rally,Dig,none,19 -- 22
80,4,receive,errors,Spike,them,19 -- 23
undefined,4,receive,timeout,us 2,undefined,undefined
81,4,receive,in_rally,2-Pass,none,19 -- 23
82,4,receive,in_rally,Hit Still In Play,none,19 -- 23
83,4,receive,in_rally,Dig,none,19 -- 23
84,4,receive,in_rally,Hit Still In Play,none,19 -- 23
84,4,receive,errors,Spike,us,20 -- 23
85,5,serve,in_rally,2-Serve,none,20 -- 23
86,5,serve,in_rally,Dig,none,20 -- 23
87,5,serve,in_rally,Hit Still In Play,none,20 -- 23
87,5,serve,errors,3rd Ball Return,us,21 -- 23
88,5,serve,in_rally,2-Serve,none,21 -- 23
89,5,serve,in_rally,Dig,none,21 -- 23
89,5,serve,earned,Spike,us,22 -- 23
undefined,5,serve,timeout,them 2,undefined,undefined
90,5,serve,in_rally,2-Serve,none,22 -- 23
91,5,serve,in_rally,Dig,none,22 -- 23
92,5,serve,in_rally,Hit Still In Play,none,22 -- 23
92,5,serve,earned,Spike,them,22 -- 24
93,5,receive,errors,Serve,us,23 -- 24
94,6,serve,in_rally,2-Serve,none,23 -- 24
94,6,serve,earned,Block,us,24 -- 24
95,6,serve,in_rally,3-Serve,none,24 -- 24
96,6,serve,in_rally,2-FB Pass,none,24 -- 24
97,6,serve,in_rally,Hit Still In Play,none,24 -- 24
98,6,serve,in_rally,Dig,none,24 -- 24
99,6,serve,in_rally,Hit Still In Play,none,24 -- 24
100,6,serve,in_rally,3-FB Pass,none,24 -- 24
100,6,serve,earned,Spike,us,25 -- 24
101,6,serve,in_rally,3-Serve,none,25 -- 24
102,6,serve,in_rally,3-FB Pass,none,25 -- 24
103,6,serve,in_rally,Hit Still In Play,none,25 -- 24
103,6,serve,errors,Block,them,25 -- 25
104,6,receive,in_rally,3-Pass,none,25 -- 25
104,6,receive,earned,Spike,us,26 -- 25
105,1,serve,in_rally,2-Serve,none,26 -- 25
105,1,serve,errors,Spike,us,27 -- 25
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,3,receive,errors,Receive,them,0 -- 1
2,3,receive,in_rally,3-Pass,none,0 -- 1
2,3,receive,earned,Spike,us,1 -- 1
3,4,serve,in_rally,2-Serve,none,1 -- 1
3,4,serve,earned,Spike,them,1 -- 2
4,4,receive,in_rally,3-Pass,none,1 -- 2
4,4,receive,errors,Spike,them,1 -- 3
5,4,receive,in_rally,1-Pass,none,1 -- 3
5,4,receive,errors,3rd Ball Return,them,1 -- 4
6,4,receive,in_rally,Over Pass in Play,none,1 -- 4
7,4,receive,in_rally,Blocks Still In Play,none,1 -- 4
8,4,receive,in_rally,Hit Still In Play,none,1 -- 4
9,4,receive,in_rally,Blocks Still In Play,none,1 -- 4
9,4,receive,errors,Block,them,1 -- 5
10,4,receive,in_rally,2-Pass,none,1 -- 5
10,4,receive,errors,Tip,them,1 -- 6
11,4,receive,in_rally,1-Pass,none,1 -- 6
12,4,receive,in_rally,Hit Still In Play,none,1 -- 6
13,4,receive,in_rally,Dig,none,1 -- 6
13,4,receive,errors,Spike,them,1 -- 7
14,4,receive,in_rally,2-Pass,none,1 -- 7
15,4,receive,in_rally,Hit Still In Play,none,1 -- 7
16,4,receive,in_rally,Dig,none,1 -- 7
16,4,receive,errors,Spike,them,1 -- 8
17,4,receive,in_rally,2-Pass,none,1 -- 8
18,4,receive,in_rally,Hit Still In Play,none,1 -- 8
18,4,receive,errors,2nd Ball Return,us,2 -- 8
19,5,serve,in_rally,2-Serve,none,2 -- 8
19,5,serve,errors,Spike,us,3 -- 8
20,5,serve,in_rally,Dig,none,3 -- 8
20,5,serve,errors,Set,them,3 -- 9
21,5,receive,in_rally,3-Pass,none,3 -- 9
21,5,receive,earned,Spike,us,4 -- 9
22,6,serve,errors,Serve,them,4 -- 10
23,6,receive,in_rally,3-Pass,none,4 -- 10
23,6,receive,earned,Spike,us,5 -- 10
24,1,serve,in_rally,2-Serve,none,5 -- 10
25,1,serve,in_rally,Blocks Still In Play,none,5 -- 10
26,1,serve,in_rally,Dig,none,5 -- 10
27,1,serve,in_rally,3-FB Pass,none,5 -- 10
27,1,serve,errors,Spike,us,6 -- 10
28,1,serve,in_rally,3-Serve,none,6 -- 10
28,1,serve,errors,2nd Ball Return,us,7 -- 10
29,1,serve,earned,Ace,us,8 -- 10
30,1,serve,in_rally,3-Serve,none,8 -- 10
31,1,serve,in_rally,Dig,none,8 -- 10
31,1,serve,earned,Spike,us,9 -- 10
undefined,1,serve,timeout,them 1,undefined,undefined
32,1,serve,in_rally,2-Serve,none,9 -- 10
33,1,serve,in_rally,Dig,none,9 -- 10
33,1,serve,earned,Dump,us,10 -- 10
34,1,serve,in_rally,2-Serve,none,10 -- 10
34,1,serve,earned,Spike,them,10 -- 11
35,1,receive,errors,Serve,us,11 -- 11
36,2,serve,in_rally,2-Serve,none,11 -- 11
37,2,serve,in_rally,Dig,none,11 -- 11
37,2,serve,earned,Spike,us,12 -- 11
38,2,serve,in_rally,2-Serve,none,12 -- 11
39,2,serve,in_rally,Dig,none,12 -- 11
39,2,serve,errors,Spike,us,13 -- 11
40,2,serve,in_rally,3-Serve,none,13 -- 11
41,2,serve,in_rally,Blocks Still In Play,none,13 -- 11
41,2,serve,faults,Ball Handling,us,14 -- 11
42,2,serve,in_rally,2-Serve,none,14 -- 11
42,2,serve,errors,Set,us,15 -- 11
43,2,serve,errors,Serve,them,15 -- 12
44,2,receive,errors,Serve,us,16 -- 12
45,3,serve,errors,Serve,them,16 -- 13
46,3,receive,errors,Serve,us,17 -- 13
47,4,serve,in_rally,3-Serve,none,17 -- 13
48,4,serve,in_rally,3-FB Pass,none,17 -- 13
49,4,serve,in_rally,Hit Still In Play,none,17 -- 13
50,4,serve,in_rally,Dig,none,17 -- 13
51,4,serve,in_rally,Hit Still In Play,none,17 -- 13
52,4,serve,in_rally,Dig,none,17 -- 13
53,4,serve,in_rally,Hit Still In Play,none,17 -- 13
54,4,serve,in_rally,Dig,none,17 -- 13
55,4,serve,in_rally,Hit Still In Play,none,17 -- 13
55,4,serve,earned,Tip,them,17 -- 14
56,4,receive,in_rally,3-Pass,none,17 -- 14
56,4,receive,earned,Spike,us,18 -- 14
57,5,serve,in_rally,2-Serve,none,18 -- 14
58,5,serve,in_rally,Dig,none,18 -- 14
58,5,serve,earned,Spike,us,19 -- 14
59,5,serve,in_rally,2-Serve,none,19 -- 14
59,5,serve,errors,Block,them,19 -- 15
60,5,receive,in_rally,2-Pass,none,19 -- 15
60,5,receive,faults,Ball Handling,them,19 -- 16
61,5,receive,in_rally,3-Pass,none,19 -- 16
61,5,receive,earned,Tip,us,20 -- 16
62,6,serve,in_rally,2-Serve,none,20 -- 16
63,6,serve,in_rally,Blocks Still In Play,none,20 -- 16
64,6,serve,in_rally,Hit Still In Play,none,20 -- 16
65,6,serve,in_rally,Blocks Still In Play,none,20 -- 16
66,6,serve,in_rally,Dig,none,20 -- 16
67,6,serve,in_rally,Dig,none,20 -- 16
68,6,serve,in_rally,Hit Still In Play,none,20 -- 16
68,6,serve,errors,2nd Ball Return,us,21 -- 16
69,6,serve,in_rally,2-Serve,none,21 -- 16
69,6,serve,earned,Block,us,22 -- 16
70,6,serve,in_rally,2-Serve,none,22 -- 16
71,6,serve,in_rally,Dig,none,22 -- 16
72,6,serve,in_rally,Hit Still In Play,none,22 -- 16
72,6,serve,earned,Spike,us,23 -- 16
73,6,serve,in_rally,2-Serve,none,23 -- 16
74,6,serve,in_rally,Blocks Still In Play,none,23 -- 16
74,6,serve,errors,Spike,us,24 -- 16
75,6,serve,earned,Ace,us,25 -- 16
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,1,serve,in_rally,2-Serve,none,0 -- 0
2,1,serve,in_rally,Dig,none,0 -- 0
2,1,serve,earned,Tip,us,1 -- 0
3,1,serve,errors,Spike,us,2 -- 0
4,1,serve,in_rally,3-Serve,none,2 -- 0
4,1,serve,errors,Spike,us,3 -- 0
5,1,serve,in_rally,2-Serve,none,3 -- 0
6,1,serve,in_rally,Blocks Still In Play,none,3 -- 0
6,1,serve,errors,2nd Ball Return,us,4 -- 0
7,1,serve,in_rally,2-Serve,none,4 -- 0
7,1,serve,earned,Tip,them,4 -- 1
8,1,receive,errors,Serve,us,5 -- 1
9,2,serve,in_rally,2-Serve,none,5 -- 1
10,2,serve,in_rally,3-FB Pass,none,5 -- 1
10,2,serve,earned,Spike,us,6 -- 1
11,2,serve,in_rally,2-Serve,none,6 -- 1
11,2,serve,earned,Spike,them,6 -- 2
12,2,receive,errors,Serve,us,7 -- 2
13,3,serve,errors,Serve,them,7 -- 3
14,3,receive,in_rally,3-Pass,none,7 -- 3
15,3,receive,in_rally,Hit Still In Play,none,7 -- 3
16,3,receive,in_rally,3-FB Pass,none,7 -- 3
16,3,receive,earned,Spike,us,8 -- 3
17,4,serve,in_rally,3-Serve,none,8 -- 3
